variant,generator,split,target_quality,selected_divisor,adaptive_target_reached_train,fixed_target_reached_train,adaptive_test_quality,fixed_test_quality,adaptive_target_error_pp,fixed_target_error_pp,adaptive_test_chars,fixed_test_chars,character_saving_vs_train_fixed_pct
local_exp_open5_conf02,llama3.1_8b,14,0.4,1000000.0,True,True,0.4301207939050499,0.3966866788262223,3.01207939050499,-0.33133211737776946,35410.465,36189.38,2.1523303245316745
local_exp_open5_conf02,llama3.1_8b,14,0.45,2000000.0,True,True,0.5042514730945608,0.4461670079778334,5.425147309456074,-0.3832992022166637,72094.18,66886.945,-7.785129071151307
local_exp_open5_conf02,llama3.1_8b,14,0.5,2000000.0,True,True,0.5042514730945608,0.49887835778805595,0.4251473094560754,-0.11216422119440517,72094.18,131287.715,45.08688036805272
local_exp_open5_conf02,llama3.1_8b,14,0.55,5000000.0,True,True,0.5700653600393437,0.5497379993258206,2.006536003934367,-0.026200067417947448,183439.655,267042.785,31.30701696359255
local_exp_open5_conf02,llama3.1_8b,14,0.6,10000000.0,True,True,0.6041520441594878,0.6058953742660002,0.41520441594877777,0.5895374266000175,374941.61,542034.3,30.826958736744157
local_exp_open5_conf06,llama3.1_8b,14,0.3,50000.0,True,True,0.2968336090697518,0.28241935827134634,-0.3166390930248175,-1.7580641728653645,9807.3,9439.21,-3.8995848169497256
local_exp_open5_conf06,llama3.1_8b,14,0.35,200000.0,True,True,0.33330939285283123,0.32837737767098935,-1.6690607147168746,-2.162262232901063,14358.625,17102.55,16.043952510005816
local_exp_open5_conf06,llama3.1_8b,14,0.4,500000.0,True,True,0.40093965733550135,0.3966866788262223,0.09396573355013316,-0.33133211737776946,29550.81,36189.38,18.343972734542557
local_exp_open5_conf06,llama3.1_8b,14,0.45,1000000.0,True,True,0.4670758735546338,0.4461670079778334,1.7075873554633803,-0.3832992022166637,50507.61,66886.945,24.4880895666561
local_exp_open5_conf06,llama3.1_8b,14,0.5,2000000.0,True,True,0.5276752743617782,0.49887835778805595,2.767527436177819,-0.11216422119440517,96368.865,131287.715,26.59719532783398
local_exp_open5_conf06,llama3.1_8b,14,0.55,5000000.0,True,True,0.5754455854404317,0.5497379993258206,2.544558544043163,-0.026200067417947448,218093.17,267042.785,18.33025183586217
local_exp_open5_conf06,llama3.1_8b,14,0.6,10000000.0,True,True,0.6077782978948254,0.6058953742660002,0.7778297894825426,0.5895374266000175,408152.715,542034.3,24.699836338770446
reference_train_scale,llama3.1_8b,15,0.3,75000.0,True,True,0.3068598283965045,0.32421690405586207,0.6859828396504508,2.4216904055862076,8539.35,14495.96,41.09151791257702
reference_train_scale,llama3.1_8b,15,0.35,200000.0,True,True,0.3395748747275887,0.37484577678022246,-1.0425125272411295,2.4845776780222484,14309.675,26924.705,46.85299244689961
reference_train_scale,llama3.1_8b,15,0.4,500000.0,True,True,0.40962707095685175,0.42631089673112826,0.9627070956851724,2.6310896731128244,30002.03,49602.71,39.51534099648991
reference_train_scale,llama3.1_8b,15,0.45,1000000.0,True,True,0.46486186198617163,0.47990685268201155,1.486186198617162,2.990685268201154,49599.57,86847.715,42.88903283177916
