variant,generator,divisor,splits,adaptive_score_mean,adaptive_score_ci_low,adaptive_score_ci_high,adaptive_chars_mean,adaptive_chars_ci_low,adaptive_chars_ci_high,fixed_chars_mean,fixed_chars_ci_low,fixed_chars_ci_high
local_rayleigh_open5_conf04,qwen2.5_7b,1000000.0,3,0.5297728941799624,0.44489275545447915,0.6146530329054457,30067.391666666666,14920.903380690695,45213.87995264264,30067.391666666666,14920.903380690695,45213.87995264264
local_rayleigh_open5_conf04,qwen2.5_7b,5000000.0,3,0.5575,0.46728953857546596,0.647710461424534,168529.22333333336,123541.41767789127,213517.02898877545,168529.22333333336,123541.4176778913,213517.02898877542
local_rayleigh_open5_conf04,qwen2.5_7b,10000000.0,3,0.5833333333333334,0.5546489818016702,0.6120176848649965,342507.29666666663,260466.49321453646,424548.1001187968,342507.2966666667,260466.49321453663,424548.10011879675
local_rayleigh_open5_conf04,qwen2.5_7b,50000000.0,3,0.5358333333333334,0.5229054708019777,0.5487611958646891,1864262.095,1701953.9052423735,2026570.2847576265,1864262.095,1701953.9052423735,2026570.2847576265
local_rayleigh_open5_conf06,gemma2_9b,100000.0,3,0.5290374724563415,0.4893586656773656,0.5687162792353173,8341.573333333334,7507.636067495981,9175.510599170688,8341.573333333334,7507.636067495981,9175.510599170688
local_rayleigh_open5_conf06,gemma2_9b,500000.0,3,0.5240490712610698,0.450637910363942,0.5974602321581977,19405.278333333332,14611.416525979908,24199.140140686755,19405.278333333332,14611.416525979908,24199.140140686755
local_rayleigh_open5_conf06,gemma2_9b,1000000.0,3,0.5440578971408975,0.453666782318738,0.6344490119630569,35326.56666666667,23210.993688782797,47442.13964455055,35326.56666666667,23210.993688782797,47442.13964455055
local_rayleigh_open5_conf06,gemma2_9b,5000000.0,3,0.5989809363299717,0.5269896230975264,0.6709722495624171,178349.56166666668,130773.04271810804,225926.0806152253,178349.56166666668,130773.04271810809,225926.08061522525
local_rayleigh_open5_conf06,gemma2_9b,10000000.0,3,0.6193118816002596,0.5228120260548788,0.7158117371456405,365332.8383333334,283891.02930537646,446774.6473612903,365332.8383333334,283891.02930537646,446774.6473612903
local_rayleigh_open5_conf06,gemma2_9b,50000000.0,3,0.5108333333333333,0.4908698695547229,0.5307967971119436,1374515.6333333335,1265871.4731764304,1483159.7934902366,1374515.6333333335,1265871.4731764304,1483159.7934902366
